league_id,league_name,country,logo,season_start,season_end
742,Copa Paulista,Brazil,https://media.api-sports.io/football/leagues/742.png,,
1100,Brasiliense U20,Brazil,https://media.api-sports.io/football/leagues/1100.png,,
1101,AFC U17 Asian Cup - Women,World,https://media.api-sports.io/football/leagues/1101.png,,
1102,UEFA U17 Championship - Women,World,https://media.api-sports.io/football/leagues/1102.png,,
258,Canadian Soccer League,Canada,https://media.api-sports.io/football/leagues/258.png,,
1103,Premiership Women,Northern-Ireland,https://media.api-sports.io/football/leagues/1103.png,,
1104,Liga 3,Georgia,https://media.api-sports.io/football/leagues/1104.png,,
1105,Olympics - Intercontinental Play-offs,World,https://media.api-sports.io/football/leagues/1105.png,,
1106,Carioca C,Brazil,https://media.api-sports.io/football/leagues/1106.png,,
1107,Mineiro U20,Brazil,https://media.api-sports.io/football/leagues/1107.png,,
35,Asian Cup - Qualification,World,https://media.api-sports.io/football/leagues/35.png,,
115,Svenska Cupen,Sweden,https://media.api-sports.io/football/leagues/115.png,,
102,Emperor Cup,Japan,https://media.api-sports.io/football/leagues/102.png,,
1035,Copa Rio,Brazil,https://media.api-sports.io/football/leagues/1035.png,,
500,FA Cup,Malaysia,https://media.api-sports.io/football/leagues/500.png,,
1108,Sergipano U20,Brazil,https://media.api-sports.io/football/leagues/1108.png,,
555,Supercupa,Romania,https://media.api-sports.io/football/leagues/555.png,,
24,AFF Championship,World,https://media.api-sports.io/football/leagues/24.png,,
536,CONCACAF Nations League,World,https://media.api-sports.io/football/leagues/536.png,,
486,Coppa,Belarus,https://media.api-sports.io/football/leagues/486.png,,
657,Cup,Estonia,https://media.api-sports.io/football/leagues/657.png,,
1110,Alagoano U20,Brazil,https://media.api-sports.io/football/leagues/1110.png,,
864,Supercopa,Costa-Rica,https://media.api-sports.io/football/leagues/864.png,,
550,Super Cup,Portugal,https://media.api-sports.io/football/leagues/550.png,,
1112,Cearense U20,Brazil,https://media.api-sports.io/football/leagues/1112.png,,
531,UEFA Super Cup,World,https://media.api-sports.io/football/leagues/531.png,,
185,League Cup,Scotland,https://media.api-sports.io/football/leagues/185.png,,
928,AFF U19 Championship,World,https://media.api-sports.io/football/leagues/928.png,,
81,DFB Pokal,Germany,https://media.api-sports.io/football/leagues/81.png,,
210,HNL,Croatia,https://media.api-sports.io/football/leagues/210.png,,
339,Liga Nacional,Guatemala,https://media.api-sports.io/football/leagues/339.png,,
529,Super Cup,Germany,https://media.api-sports.io/football/leagues/529.png,,
106,Ekstraklasa,Poland,https://media.api-sports.io/football/leagues/106.png,,
108,Cup,Poland,https://media.api-sports.io/football/leagues/108.png,,
400,Super League,Zambia,https://media.api-sports.io/football/leagues/400.png,,
1113,Copa Venezuela,Venezuela,https://media.api-sports.io/football/leagues/1113.png,,
1114,Carioca U20,Brazil,https://media.api-sports.io/football/leagues/1114.png,,
1115,Paraense B2,Brazil,https://media.api-sports.io/football/leagues/1115.png,,
1116,WPSL,USA,https://media.api-sports.io/football/leagues/1116.png,,
1117,USL W League,USA,https://media.api-sports.io/football/leagues/1117.png,,
1118,NPSL,USA,https://media.api-sports.io/football/leagues/1118.png,,
1119,NWSL - Liga MXF Summer Cup,USA,https://media.api-sports.io/football/leagues/1119.png,,
920,World Cup - U20 - Women,World,https://media.api-sports.io/football/leagues/920.png,,
119,Superliga,Denmark,https://media.api-sports.io/football/leagues/119.png,,
530,Super Cup,Georgia,https://media.api-sports.io/football/leagues/530.png,,
262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,,
287,Prva Liga,Serbia,https://media.api-sports.io/football/leagues/287.png,,
145,Challenger Pro League,Belgium,https://media.api-sports.io/football/leagues/145.png,,
146,Super League Women,Belgium,https://media.api-sports.io/football/leagues/146.png,,
1120,Paraibano U20,Brazil,https://media.api-sports.io/football/leagues/1120.png,,
534,CONCACAF Caribbean Club Shield,World,https://media.api-sports.io/football/leagues/534.png,,
107,I Liga,Poland,https://media.api-sports.io/football/leagues/107.png,,
1122,OFC U19 Championship,World,https://media.api-sports.io/football/leagues/1122.png,,
1123,Qatar-UAE Super Cup,World,https://media.api-sports.io/football/leagues/1123.png,,
673,Liga MX Femenil,Mexico,https://media.api-sports.io/football/leagues/673.png,,
663,Super Cup,Russia,https://media.api-sports.io/football/leagues/663.png,,
173,Second League,Bulgaria,https://media.api-sports.io/football/leagues/173.png,,
874,Australia Cup,Australia,https://media.api-sports.io/football/leagues/874.png,,
1028,Concacaf Central American Cup,World,https://media.api-sports.io/football/leagues/1028.png,,
39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,,
2,UEFA Champions League,World,https://media.api-sports.io/football/leagues/2.png,,
848,UEFA Europa Conference League,World,https://media.api-sports.io/football/leagues/848.png,,
3,UEFA Europa League,World,https://media.api-sports.io/football/leagues/3.png,,
140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,,
856,CONCACAF Caribbean Club Championship,World,https://media.api-sports.io/football/leagues/856.png,,
884,Super Cup,San-Marino,https://media.api-sports.io/football/leagues/884.png,,
220,Cup,Austria,https://media.api-sports.io/football/leagues/220.png,,
120,1. Division,Denmark,https://media.api-sports.io/football/leagues/120.png,,
208,Challenge League,Switzerland,https://media.api-sports.io/football/leagues/208.png,,
859,COSAFA Cup,World,https://media.api-sports.io/football/leagues/859.png,,
738,League Cup,Wales,https://media.api-sports.io/football/leagues/738.png,,
940,COTIF Tournament,World,https://media.api-sports.io/football/leagues/940.png,,
332,Super Liga,Slovakia,https://media.api-sports.io/football/leagues/332.png,,
89,Eerste Divisie,Netherlands,https://media.api-sports.io/football/leagues/89.png,,
727,Super Cup,Poland,https://media.api-sports.io/football/leagues/727.png,,
345,Czech Liga,Czech-Republic,https://media.api-sports.io/football/leagues/345.png,,
97,Taça da Liga,Portugal,https://media.api-sports.io/football/leagues/97.png,,
162,Primera División,Costa-Rica,https://media.api-sports.io/football/leagues/162.png,,
733,I Liga - Women,Slovakia,https://media.api-sports.io/football/leagues/733.png,,
737,Svenska Cupen - Women,Sweden,https://media.api-sports.io/football/leagues/737.png,,
111,FAW Championship,Wales,https://media.api-sports.io/football/leagues/111.png,,
271,NB I,Hungary,https://media.api-sports.io/football/leagues/271.png,,
237,Cup,Russia,https://media.api-sports.io/football/leagues/237.png,,
109,II Liga - East,Poland,https://media.api-sports.io/football/leagues/109.png,,
1019,Charity Shield,Northern-Ireland,https://media.api-sports.io/football/leagues/1019.png,,
588,National League,Myanmar,https://media.api-sports.io/football/leagues/588.png,,
346,FNL,Czech-Republic,https://media.api-sports.io/football/leagues/346.png,,
110,Premier League,Wales,https://media.api-sports.io/football/leagues/110.png,,
62,Ligue 2,France,https://media.api-sports.io/football/leagues/62.png,,
1124,Cearense - 3,Brazil,https://media.api-sports.io/football/leagues/1124.png,,
235,Premier League,Russia,https://media.api-sports.io/football/leagues/235.png,,
144,Jupiler Pro League,Belgium,https://media.api-sports.io/football/leagues/144.png,,
88,Eredivisie,Netherlands,https://media.api-sports.io/football/leagues/88.png,,
61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,,
950,World Cup - U17 - Women,World,https://media.api-sports.io/football/leagues/950.png,,
1020,Calcutta Premier Division,India,https://media.api-sports.io/football/leagues/1020.png,,
659,Super Cup,Israel,https://media.api-sports.io/football/leagues/659.png,,
172,First League,Bulgaria,https://media.api-sports.io/football/leagues/172.png,,
286,Super Liga,Serbia,https://media.api-sports.io/football/leagues/286.png,,
385,Toto Cup Ligat Al,Israel,https://media.api-sports.io/football/leagues/385.png,,
207,Super League,Switzerland,https://media.api-sports.io/football/leagues/207.png,,
394,Super Liga,Moldova,https://media.api-sports.io/football/leagues/394.png,,
383,Ligat Ha'al,Israel,https://media.api-sports.io/football/leagues/383.png,,
17,AFC Champions League,World,https://media.api-sports.io/football/leagues/17.png,,
1017,U23 League,Mexico,https://media.api-sports.io/football/leagues/1017.png,,
937,Emirates Cup,World,https://media.api-sports.io/football/leagues/937.png,,
424,Ligue 1,Congo-DR,https://media.api-sports.io/football/leagues/424.png,,
862,3. Division,Denmark,https://media.api-sports.io/football/leagues/862.png,,
669,1. Liga Women,Czech-Republic,https://media.api-sports.io/football/leagues/669.png,,
122,2nd Division - Group 1,Denmark,https://media.api-sports.io/football/leagues/122.png,,
501,Copa Paraguay,Paraguay,https://media.api-sports.io/football/leagues/501.png,,
40,Championship,England,https://media.api-sports.io/football/leagues/40.png,,
41,League One,England,https://media.api-sports.io/football/leagues/41.png,,
42,League Two,England,https://media.api-sports.io/football/leagues/42.png,,
141,Segunda División,Spain,https://media.api-sports.io/football/leagues/141.png,,
218,Bundesliga,Austria,https://media.api-sports.io/football/leagues/218.png,,
48,League Cup,England,https://media.api-sports.io/football/leagues/48.png,,
561,Premier Intermediate League,Northern-Ireland,https://media.api-sports.io/football/leagues/561.png,,
46,EFL Trophy,England,https://media.api-sports.io/football/leagues/46.png,,
395,Liga 1,Moldova,https://media.api-sports.io/football/leagues/395.png,,
296,Thai League 1,Thailand,https://media.api-sports.io/football/leagues/296.png,,
374,2. SNL,Slovenia,https://media.api-sports.io/football/leagues/374.png,,
1125,Pernambucano - 2,Brazil,https://media.api-sports.io/football/leagues/1125.png,,
857,Campeón de Campeones,Mexico,https://media.api-sports.io/football/leagues/857.png,,
219,2. Liga,Austria,https://media.api-sports.io/football/leagues/219.png,,
947,DFB Pokal - Women,Germany,https://media.api-sports.io/football/leagues/947.png,,
179,Premiership,Scotland,https://media.api-sports.io/football/leagues/179.png,,
283,Liga I,Romania,https://media.api-sports.io/football/leagues/283.png,,
373,1. SNL,Slovenia,https://media.api-sports.io/football/leagues/373.png,,
355,First League,Montenegro,https://media.api-sports.io/football/leagues/355.png,,
333,Premier League,Ukraine,https://media.api-sports.io/football/leagues/333.png,,
183,League One,Scotland,https://media.api-sports.io/football/leagues/183.png,,
180,Championship,Scotland,https://media.api-sports.io/football/leagues/180.png,,
184,League Two,Scotland,https://media.api-sports.io/football/leagues/184.png,,
330,Premier League,Kuwait,https://media.api-sports.io/football/leagues/330.png,,
407,Championship,Northern-Ireland,https://media.api-sports.io/football/leagues/407.png,,
408,Premiership,Northern-Ireland,https://media.api-sports.io/football/leagues/408.png,,
211,First NL,Croatia,https://media.api-sports.io/football/leagues/211.png,,
382,Liga Leumit,Israel,https://media.api-sports.io/football/leagues/382.png,,
338,Primera Division,Guatemala,https://media.api-sports.io/football/leagues/338.png,,
528,Community Shield,England,https://media.api-sports.io/football/leagues/528.png,,
147,Cup,Belgium,https://media.api-sports.io/football/leagues/147.png,,
1065,U19 League,Ukraine,https://media.api-sports.io/football/leagues/1065.png,,
18,AFC Cup,World,https://media.api-sports.io/football/leagues/18.png,,
308,Division 1,Saudi-Arabia,https://media.api-sports.io/football/leagues/308.png,,
349,3. liga - MSFL,Czech-Republic,https://media.api-sports.io/football/leagues/349.png,,
348,3. liga - CFL A,Czech-Republic,https://media.api-sports.io/football/leagues/348.png,,
685,3. liga - CFL B,Czech-Republic,https://media.api-sports.io/football/leagues/685.png,,
638,Kvindeliga,Denmark,https://media.api-sports.io/football/leagues/638.png,,
852,Super Cup,Cyprus,https://media.api-sports.io/football/leagues/852.png,,
209,Schweizer Cup,Switzerland,https://media.api-sports.io/football/leagues/209.png,,
135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,,
78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,,
318,1. Division,Cyprus,https://media.api-sports.io/football/leagues/318.png,,
668,1. Liga U19,Czech-Republic,https://media.api-sports.io/football/leagues/668.png,,
686,4. liga - Divizie F,Czech-Republic,https://media.api-sports.io/football/leagues/686.png,,
354,4. liga - Divizie E,Czech-Republic,https://media.api-sports.io/football/leagues/354.png,,
353,4. liga - Divizie D,Czech-Republic,https://media.api-sports.io/football/leagues/353.png,,
352,4. liga - Divizie C,Czech-Republic,https://media.api-sports.io/football/leagues/352.png,,
351,4. liga - Divizie B,Czech-Republic,https://media.api-sports.io/football/leagues/351.png,,
350,4. liga - Divizie A,Czech-Republic,https://media.api-sports.io/football/leagues/350.png,,
730,Football League - Highland League,Scotland,https://media.api-sports.io/football/leagues/730.png,,
236,First League,Russia,https://media.api-sports.io/football/leagues/236.png,,
79,2. Bundesliga,Germany,https://media.api-sports.io/football/leagues/79.png,,
315,Premijer Liga,Bosnia,https://media.api-sports.io/football/leagues/315.png,,
393,Premier League,Malta,https://media.api-sports.io/football/leagues/393.png,,
487,First Amateur Division,Belgium,https://media.api-sports.io/football/leagues/487.png,,
223,Regionalliga - West,Austria,https://media.api-sports.io/football/leagues/223.png,,
222,Regionalliga - Mitte,Austria,https://media.api-sports.io/football/leagues/222.png,,
221,Regionalliga - Ost,Austria,https://media.api-sports.io/football/leagues/221.png,,
347,Cup,Czech-Republic,https://media.api-sports.io/football/leagues/347.png,,
526,Trophée des Champions,France,https://media.api-sports.io/football/leagues/526.png,,
891,Coppa Italia Serie C,Italy,https://media.api-sports.io/football/leagues/891.png,,
817,Super Cup Primavera,Italy,https://media.api-sports.io/football/leagues/817.png,,
946,Second NL,Croatia,https://media.api-sports.io/football/leagues/946.png,,
525,UEFA Champions League Women,World,https://media.api-sports.io/football/leagues/525.png,,
510,1. Liga Promotion,Switzerland,https://media.api-sports.io/football/leagues/510.png,,
121,DBU Pokalen,Denmark,https://media.api-sports.io/football/leagues/121.png,,
127,Denmark Series - Group 4,Denmark,https://media.api-sports.io/football/leagues/127.png,,
126,Denmark Series - Group 3,Denmark,https://media.api-sports.io/football/leagues/126.png,,
125,Denmark Series - Group 2,Denmark,https://media.api-sports.io/football/leagues/125.png,,
124,Denmark Series - Group 1,Denmark,https://media.api-sports.io/football/leagues/124.png,,
799,2. Liga Interregional - Group 4,Switzerland,https://media.api-sports.io/football/leagues/799.png,,
798,2. Liga Interregional - Group 3,Switzerland,https://media.api-sports.io/football/leagues/798.png,,
797,2. Liga Interregional - Group 2,Switzerland,https://media.api-sports.io/football/leagues/797.png,,
796,2. Liga Interregional - Group 1,Switzerland,https://media.api-sports.io/football/leagues/796.png,,
1126,Esiliiga B,Estonia,https://media.api-sports.io/football/leagues/1126.png,,
1127,Chatham Cup,New-Zealand,https://media.api-sports.io/football/leagues/1127.png,,
783,III Liga - Group 4,Poland,https://media.api-sports.io/football/leagues/783.png,,
782,III Liga - Group 3,Poland,https://media.api-sports.io/football/leagues/782.png,,
781,III Liga - Group 2,Poland,https://media.api-sports.io/football/leagues/781.png,,
780,III Liga - Group 1,Poland,https://media.api-sports.io/football/leagues/780.png,,
261,National Division,Luxembourg,https://media.api-sports.io/football/leagues/261.png,,
305,Stars League,Qatar,https://media.api-sports.io/football/leagues/305.png,,
95,Segunda Liga,Portugal,https://media.api-sports.io/football/leagues/95.png,,
94,Primeira Liga,Portugal,https://media.api-sports.io/football/leagues/94.png,,
301,Pro League,United-Arab-Emirates,https://media.api-sports.io/football/leagues/301.png,,
137,Coppa Italia,Italy,https://media.api-sports.io/football/leagues/137.png,,
45,FA Cup,England,https://media.api-sports.io/football/leagues/45.png,,
739,AXA Women’s Super League,Switzerland,https://media.api-sports.io/football/leagues/739.png,,
704,Coppa Italia Primavera,Italy,https://media.api-sports.io/football/leagues/704.png,,
182,Challenge Cup,Scotland,https://media.api-sports.io/football/leagues/182.png,,
272,NB II,Hungary,https://media.api-sports.io/football/leagues/272.png,,
285,Cupa României,Romania,https://media.api-sports.io/football/leagues/285.png,,
731,Football League - Lowland League,Scotland,https://media.api-sports.io/football/leagues/731.png,,
148,Second Amateur Division - ACFF,Belgium,https://media.api-sports.io/football/leagues/148.png,,
149,Second Amateur Division - VFV A,Belgium,https://media.api-sports.io/football/leagues/149.png,,
150,Second Amateur Division - VFV B,Belgium,https://media.api-sports.io/football/leagues/150.png,,
47,FA Trophy,England,https://media.api-sports.io/football/leagues/47.png,,
136,Serie B,Italy,https://media.api-sports.io/football/leagues/136.png,,
599,1. Liga Classic - Group 1,Switzerland,https://media.api-sports.io/football/leagues/599.png,,
600,1. Liga Classic - Group 2,Switzerland,https://media.api-sports.io/football/leagues/600.png,,
601,1. Liga Classic - Group 3,Switzerland,https://media.api-sports.io/football/leagues/601.png,,
151,Third Amateur Division - VFV A,Belgium,https://media.api-sports.io/football/leagues/151.png,,
152,Third Amateur Division - VFV B,Belgium,https://media.api-sports.io/football/leagues/152.png,,
689,Third Amateur Division - ACFF A,Belgium,https://media.api-sports.io/football/leagues/689.png,,
690,Third Amateur Division - ACFF B,Belgium,https://media.api-sports.io/football/leagues/690.png,,
80,3. Liga,Germany,https://media.api-sports.io/football/leagues/80.png,,
163,Liga de Ascenso,Costa-Rica,https://media.api-sports.io/football/leagues/163.png,,
